"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"2973",31,109,109,0,0,1.55168261014964,0.785858870472683,0.559279896182013,NA,NA,NA,NA,NA,NA,NA,NA,1280.1641,28249.24849,1629,50510.03743,0.607458629227079,0.310667998540247,0.544865503310749,0.348103853965634,1.74504999673761,0.892457796720967
"2974",31,110,110,0,0,2.38263623331767,0.613836218538981,0.316790120818566,NA,NA,NA,NA,NA,NA,NA,NA,999.9392,16001.08086,1629,50510.03743,1.02947910537498,0.276062071632872,0.836417509540815,0.348103853965634,2.9573907144292,0.793045145832042
"2975",31,111,111,0,0,3.61688406181129,0.24756292203806,0.132826976069814,NA,NA,NA,NA,NA,NA,NA,NA,403.28,6709.095533,1629,50510.03743,2.17673206064974,0.177371257416359,1.26969661400714,0.348103853965634,6.25311106398905,0.509535460167212
"2976",31,112,112,0,0,2.0565760875182,0.689613259668508,0.391079629417729,NA,NA,NA,NA,NA,NA,NA,NA,1123.38,19753.44672,1629,50510.03743,0.848817729285634,0.291906504201023,0.72195504537595,0.348103853965634,2.43840371089207,0.838561540975759
"2977",32,33,33,0,0,1.39655172279407,0.866825208085612,0.661131024861061,NA,NA,NA,NA,NA,NA,NA,NA,1458,40208.66667,1682,60818,0.440257762664452,0.275720686103534,0.41209875471384,0.295083058954505,1.49197912013082,0.934383312550803
"2978",32,34,34,0,0,1.07758620832806,0.743162901307967,0.801571903055017,NA,NA,NA,NA,NA,NA,NA,NA,1250,48750,1682,60818,0.365694225584084,0.256152473269814,0.317977434218216,0.295083058954505,1.23929251269036,0.868069058852027
"2979",32,35,35,1,0,1.45474137904011,1.67211652794293,0.86722772139827,NA,NA,NA,NA,NA,NA,NA,NA,2812.5,52743.05556,1682,60818,0.338863984517658,0.374793653458109,0.42926953616025,0.295083058954505,1.14836814325523,1.27012934861806
"2980",32,36,36,0,0,1.06088361974201,0.44961355529132,0.632617304580881,NA,NA,NA,NA,NA,NA,NA,NA,756.25,38474.51923,1682,60818,0.459270164304441,0.200837525426619,0.315222470594416,0.295083058954505,1.55640979841967,0.680613540262858
"2981",32,37,37,0,0,6.27657327794513,0.380986920332937,0.0905235538820744,NA,NA,NA,NA,NA,NA,NA,NA,640.82,5505.4615,1682,60818,2.56595338766775,0.185223083440459,1.85211044190087,0.295083058954505,8.69569875261245,0.62769812708569
"2982",32,38,38,1,0,1.50862068962596,1.45659928656361,0.781840902364432,NA,NA,NA,NA,NA,NA,NA,NA,2450,47550,1682,60818,0.374607799493349,0.351811664589921,0.445168407905503,0.295083058954505,1.26949951251219,1.19224623004929
"2983",32,39,39,0,0,1.56433351445861,0.672117271105826,0.519980372422638,NA,NA,NA,NA,NA,NA,NA,NA,1130.50125,31624.16629,1682,60818,0.553732033404092,0.244070908770794,0.46160831822249,0.295083058954505,1.8765293926598,0.827126130641152
"2984",32,40,40,0,0,5.5530775888686,0.421827853745541,0.108527525896938,NA,NA,NA,NA,NA,NA,NA,NA,709.51445,6600.42707,1682,60818,2.22672545484382,0.194680543397121,1.6386191208545,0.295083058954505,7.5460972335492,0.659748289471055
