"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"1170",22,37,22,1,0,1.90172564528595,3.23538633011155,0.752239061485586,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,439.6933333,7533.651201,1.54408974625543,1.89375643915602,2.39233724993949,1.18262133125989,1.30565017342487,1.60132105611399
"1171",22,38,22,1,0,2.74287429778531,1.01651000644886,0.356770091292115,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1399.4725,15884.47812,2.38058806328711,0.980000088957918,2.39233724993949,0.97330838782611,2.44587233919166,1.00687521161382
"1172",22,39,22,1,0,1.35461945824327,1.36263882680388,0.723154619464124,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1043.987425,7836.645935,2.16503839077813,1.83178599271634,2.39233724993949,1.63611939095253,1.32327653027672,1.11959188482565
"1173",22,40,22,1,0,1.54673324213644,1.41079008452774,0.689705140487153,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1008.3554,8216.709397,2.13912802534818,1.75956126159187,2.39233724993949,1.54792062643891,1.38193650812018,1.1367257671602
"1174",22,41,22,0,0,16.6363948271027,0.64516,0.241811764334629,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,2205,23436.02564,2.68240668610891,0.682295623812391,2.39233724993949,0.823531475162334,3.2571999577553,0.828499753063958
"1175",22,42,42,1,0,1.24365347651525,1.11802672584937,0.78298288259742,NA,NA,NA,NA,NA,NA,NA,NA,1590.48,4437.247547,1422.5778,5667.106709,2.89444059111471,2.47105932164308,2.97523853725491,2.39233724993949,1.2098798324475,1.03290592566144
"1176",22,43,22,0,0,1.12899264701894,0.90725625,0.829086630971665,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1568,6835.361345,2.46115738611978,2.05389214468468,2.39233724993949,2.11900162151365,1.16147027030669,0.969273512503282
"1177",22,44,22,0,0,1.92912999937068,0.467645562130178,0.334184851338601,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,3042,16958,2.8478511858616,0.922762958039309,2.39233724993949,1.24011199345104,2.29644677327607,0.744096471054521
"1178",22,45,22,1,0,4.45434237925239,1.71758090903054,0.505092075753932,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,828.245,11219.94777,1.99245278046288,1.34157658984269,2.39233724993949,1.07415957062923,1.85489459382253,1.24895464931417
"1179",22,46,22,1,0,1.0725454851144,1.08575252230578,0.924584832102617,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1310.222883,6129.352886,2.33289208730043,2.24590466284897,2.39233724993949,2.18794155756705,1.06624972647558,1.02649207200323
"1180",22,47,22,1,0,2.16574608970195,2.15919950823031,0.578838743717954,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,658.845,9790.475794,1.82463942076881,1.51260459062421,2.39233724993949,1.10462498852069,1.65181798323462,1.36933765426571
"1181",22,48,22,0,0,2.07186173473373,0.693264035087719,0.515660046780941,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,2052,10990.00542,2.63896075713237,1.36642921465945,2.39233724993949,1.56190854313939,1.68957444321813,0.874845854875067
"1182",22,49,22,0,0,3.81389526789762,0.461875909090909,0.434293256088555,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,3080,13049.03226,2.85313441334375,1.17201308429946,2.39233724993949,1.54731361226987,1.84392768907285,0.757450251200301
"1183",22,50,22,1,0,3.54453724087215,1.81915319693095,0.426017944734724,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,782,13302.50704,1.94991244928883,1.15183827634909,2.39233724993949,0.892838735708512,2.1839469674683,1.29008546592128
"1184",22,51,22,0,0,1.42939241961737,0.940547305785124,0.634130060301173,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1512.5,8936.820794,2.43589371825602,1.6372491305647,2.39233724993949,1.67367422503135,1.45541687971588,0.978236448932607
"1185",22,52,22,1,0,17.4848548055376,1.38633084502034,0.241446407877469,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1026.145963,23471.48901,2.15218028590296,0.681323645134045,2.39233724993949,0.588019474742041,3.66004933228972,1.15867530651589
"1186",22,53,22,1,0,1.78439489244282,1.20700132784096,0.582654586276312,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1178.605,9726.357335,2.25515726023545,1.52130370621263,2.39233724993949,1.41570011777856,1.59296254334861,1.07459460312808
"1187",22,54,22,1,0,2.72734446885075,1.93240392844044,0.383763542933609,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,736.17,14767.18363,1.9054523224764,1.04763225909992,2.39233724993949,0.78699994645114,2.42115940549775,1.33117195728419
"1188",22,55,22,0,0,2.01122941509917,0.63760703144609,0.846158687237566,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,2231.12,6697.451429,2.68932424813445,2.08877528182105,2.39233724993949,2.37897997173282,1.13045266462482,0.878012974737075
"1189",22,56,22,1,0,2.85947746634915,1.57713725055432,0.397705230623233,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,902,14249.51515,2.0559296537505,1.08223683941331,2.39233724993949,0.891371004680311,2.30648029042391,1.21412614246013
"1190",22,57,22,1,0,2.09336218426758,2.04669047747505,0.856261386844764,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,695.0625,6618.430769,1.86345114905561,2.10930211000993,2.39233724993949,1.62105728233183,1.1495282550257,1.30118912699728
"1191",22,58,22,1,0,2.06017848078932,2.2980385758594,0.597391742229685,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,619.04,9486.416213,1.77986122600812,1.55476447424829,2.39233724993949,1.10717107199519,1.60757562316066,1.40426760920199
"1192",22,59,22,1,0,2.87379946624875,9.84482906574394,0.892597403130015,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,144.5,6349.006494,0.930141465584449,2.18242712162232,2.39233724993949,0.832464922720023,1.11733412447611,2.62164454268102
"1193",22,60,22,1,0,1.60760833302495,2.92278476331361,0.917015471874783,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,486.72,6179.946667,1.61215068553994,2.23095846844312,2.39233724993949,1.48813439206685,1.08333675650144,1.4991646455698
"1194",22,61,22,0,0,1.43322550778473,0.937084738952186,0.851222335968105,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1518.08875,6657.610438,2.43849176169166,2.09907440787516,2.39233724993949,2.14306318395772,1.13785341465684,0.979473878133015
"1195",22,62,22,0,0,1.06803750958029,0.431676418580109,0.688645716663947,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,3295.472578,8229.350117,2.88029611702981,1.75725683894989,2.39233724993949,2.23993748121761,1.28588237001334,0.784511556096941
"1196",22,63,22,1,1,1.26184452867607,1.69442857026729,1.08657738748907,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,839.5619768,5215.557377,2.00252979183074,2.55507245468069,2.39233724993949,2.15186474907544,0.930602070920646,1.18737595184758
"1197",22,64,22,0,1,1.17259283873085,0.98790125,1.23625382884783,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,1440,4584.096386,2.40104173133354,2.82367843102447,2.39233724993949,2.83270032614474,0.847615862918093,0.996815090167849
"1198",22,65,22,1,0,1.54248134287056,2.14735207100592,0.833372729661081,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,662.48,6800.206567,1.82861522207849,2.06267312678998,2.39233724993949,1.55096673317689,1.17901640503461,1.32992738184973
"1199",22,66,22,1,0,2.4067070787496,1.53875370470525,0.441684801317028,NA,NA,NA,NA,NA,NA,NA,NA,1422.5778,5667.106709,924.5,12830.65818,2.07430908350684,1.18996951744846,2.39233724993949,0.994029257421691,2.08676864188804,1.19711719606222
"1200",23,24,24,0,0,1.09535884928833,0.462285198825286,0.653408572724188,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,1616.5298,7836.15949,2.68381847601467,1.43217437817253,2.09509728655967,1.91270403109249,1.40315408572739,0.74876946714778
"1201",23,25,25,0,0,1.10168969066933,0.98318769007537,0.882880172848549,NA,NA,NA,NA,NA,NA,NA,NA,1589.3522,6918.389845,1616.5298,7836.15949,2.11837927733036,1.90202594096226,2.10720631236805,1.91270403109249,1.10753114067543,0.994417280480071
"1202",23,26,23,1,0,1.21334371215459,1.02216989674409,0.802652400602063,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1581.4688,9762.83069,1.8988911379547,1.58885878741045,1.91270403109249,1.57639093680455,1.20458135962383,1.00790911081433
"1203",23,27,27,0,1,1.34358161277033,0.756017612542621,1.19174322101502,NA,NA,NA,NA,NA,NA,NA,NA,1222.125,9338.689951,1616.5298,7836.15949,1.65037281958652,1.73549415890532,1.4885782863385,1.91270403109249,0.862847985238922,0.907351127353482
"1204",23,28,23,1,1,1.1972372794679,6.38629056790123,1.85464411587764,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,253.125,4225.15534,0.884440679364692,3.09503105291426,1.91270403109249,1.59759812399549,0.553606483433246,1.93730263351449
"1205",23,29,23,1,0,10.4955743663861,1.48033864468864,0.127608120928869,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1092,61408,1.66441138537591,0.286875554121909,1.91270403109249,0.237762084889727,7.00032297474112,1.20656560634956
"1206",23,30,23,1,0,1.18742524830302,1.16196046611115,0.905457652479599,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1391.20895,8654.363314,1.81773101761541,1.76033346944319,1.91270403109249,1.66967828049597,1.08867141583435,1.05429500401735
"1207",23,31,23,1,1,1.36185218732791,2.31137550401784,1.00877173044662,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,699.38,7768.020508,1.39327526440409,1.92659171896975,1.91270403109249,1.40448724830311,0.992017026916713,1.37174027126087
"1208",23,32,23,1,0,3.58689290191932,2.12561446416831,0.348346304808962,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,760.5,22495.31395,1.44255102216575,0.749847133098139,1.91270403109249,0.533248157263936,2.70521520330684,1.40618794998854
"1209",23,33,23,0,0,2.61645037172893,0.678108713525849,0.294973209456723,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,2383.88,26565.66508,2.14832963642613,0.641546798843504,1.91270403109249,0.758423445381906,2.83262555964938,0.845895261743195
"1210",23,34,23,0,0,2.59354206575354,0.734338993522127,0.299638860883344,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,2201.34,26152.01335,2.10198360757797,0.651103545907405,1.91270403109249,0.74413277077338,2.82474269395953,0.87498302921226
"1211",23,35,23,0,0,1.68257885364173,0.988147219912954,0.54553855798631,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1635.92,14364.08,1.92020234379198,1.13138341627287,1.91270403109249,1.13676932733012,1.68917501345842,0.995262089741726
"1212",23,36,36,1,0,1.89762887615518,1.42788500156323,0.465044426628943,NA,NA,NA,NA,NA,NA,NA,NA,2308.218656,3644.162297,1616.5298,7836.15949,3.43684758132078,2.12972898791071,3.62960240153569,1.91270403109249,1.79685279345479,1.11346499682665
"1213",23,37,23,1,1,1.52045381927908,3.67649376866274,1.04015427326392,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,439.6933333,7533.651201,1.13939282501494,1.97593871724197,1.91270403109249,1.18262133125989,0.963446874242578,1.67081268112839
"1214",23,38,23,1,0,2.19296285571363,1.15509936779751,0.493321809555302,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1399.4725,15884.47812,1.8214903031469,1.03309460759605,1.91270403109249,0.97330838782611,1.8714421101571,1.06142577267157
"1215",23,39,23,1,0,1.08303547047453,1.5484188423055,0.999937926888106,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1043.987425,7836.645935,1.63620901583202,1.91260560646372,1.91270403109249,1.63611939095253,1.00005477893605,1.16898902185263
"1216",23,40,23,1,0,1.23663288195215,1.60313496610421,0.953685850549985,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1008.3554,8216.709397,1.6145224760328,1.83868169454922,1.91270403109249,1.54792062643891,1.04302665683002,1.18783977882588
"1217",23,41,23,0,0,13.3010090685819,0.733120090702948,0.334363838407202,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,2205,23436.02564,2.10296347657998,0.721690725441132,1.91270403109249,0.823531475162334,2.55359210911209,0.876336542326901
"1218",23,42,42,0,0,1.55551433404237,0.983885357387164,0.566252837587409,NA,NA,NA,NA,NA,NA,NA,NA,1590.48,4437.247547,1616.5298,7836.15949,2.98659760233957,1.90247301903633,2.97523853725491,1.91270403109249,1.56145308097338,0.994651021857097
"1219",23,43,43,0,0,1.10785651451784,0.969979025440793,0.872284612599175,NA,NA,NA,NA,NA,NA,NA,NA,1568,6835.361345,1616.5298,7836.15949,2.13918951385735,1.89349578079307,2.11900162151365,1.91270403109249,1.11841114939016,0.989957541790485
"1220",23,44,23,0,0,1.54236394860625,0.531403616042078,0.462092197782757,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,3042,16958,2.28000333069403,0.97338651929955,1.91270403109249,1.24011199345104,1.83854631092562,0.784918236772119
"1221",23,45,23,1,0,3.56130333505212,1.95175316482442,0.698413187889555,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,828.245,11219.94777,1.49366082661746,1.40850142190898,1.91270403109249,1.07415957062923,1.39053904788325,1.31125901627809
"1222",23,46,46,0,0,1.16616206603981,0.810515762221024,0.782188378608409,NA,NA,NA,NA,NA,NA,NA,NA,1310.222883,6129.352886,1616.5298,7836.15949,2.33416869872379,1.77964973820846,2.18794155756705,1.91270403109249,1.22035017482061,0.930436549136132
"1223",23,47,23,1,0,1.73154151958704,2.45358134310801,0.800385972538977,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,658.845,9790.475794,1.3587492361786,1.58500815666802,1.91270403109249,1.10462498852069,1.23005476998871,1.43488348818784
"1224",23,48,23,0,0,1.6564797847696,0.787782553606238,0.71302598957226,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,2052,10990.00542,2.06008203101588,1.43419239260633,1.91270403109249,1.56190854313939,1.31895176581542,0.918230711334512
"1225",23,49,23,0,0,3.04925773114525,0.524847337662338,0.60051652366748,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,3080,13049.03226,2.28621349765913,1.23283354812299,1.91270403109249,1.54731361226987,1.477537248771,0.796757385411002
"1226",23,50,23,1,0,2.83390256571455,2.067173657289,0.589073884075915,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,782,13302.50704,1.45915070071084,1.21188767770666,1.91270403109249,0.892838735708512,1.63428247717425,1.35734218200666
"1227",23,51,23,1,0,1.14281740325851,1.06878003305785,0.876839725292583,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1512.5,8936.820794,1.87072370115835,1.71321863597776,1.91270403109249,1.67367422503135,1.11773466614945,1.02362730473768
"1228",23,52,23,1,0,13.9793636030094,1.57534099269267,0.3338586438492,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1026.145963,23471.48901,1.62543330577366,0.720670573733828,1.91270403109249,0.588019474742041,2.7642508039155,1.22558963553032
"1229",23,53,23,1,0,1.42664639141932,1.37156197368923,0.80566230707994,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1178.605,9726.357335,1.71254129591024,1.59396780506251,1.91270403109249,1.41570011777856,1.20967800624151,1.12592192728195
"1230",23,54,23,1,0,2.18054656013764,2.19586481383376,0.530646850905314,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,736.17,14767.18363,1.42331655483568,1.10354694537939,1.91270403109249,0.78699994645114,1.80853450022953,1.4022198481152
"1231",23,55,23,0,1,1.60800347474631,0.724537362400947,1.17002110027546,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,2231.12,6697.451429,2.10989400134125,2.17467377080216,1.91270403109249,2.37897997173282,0.886890190926844,0.914120251806136
"1232",23,56,23,1,0,2.28618857069644,1.79216164079823,0.54992464006749,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,902,14249.51515,1.54559107065285,1.13955286062944,1.91270403109249,0.891371004680311,1.73394811199538,1.27842711356551
"1233",23,57,23,1,1,1.67366966738542,2.32573300962144,1.18399055055523,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,695.0625,6618.430769,1.38967096822635,2.19554140644092,1.91270403109249,1.62105728233183,0.857262098861408,1.35438854034986
"1234",23,58,23,1,0,1.64713887477797,2.61134950891703,0.826040025448333,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,619.04,9486.416213,1.3232649095483,1.62841437655181,1.91270403109249,1.10717107199519,1.19517655673905,1.47078840636371
"1235",23,59,23,1,1,2.29763919161068,11.1870574394464,1.23423396989835,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,144.5,6349.006494,0.677339559278662,2.26980284092944,1.91270403109249,0.832464922720023,0.813655375490779,2.72660478415477
"1236",23,60,23,1,1,1.28530329067795,3.32127260026298,1.26799791523185,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,486.72,6179.946667,1.19200283501982,2.31902154597343,1.91270403109249,1.48813439206685,0.801004829519645,1.55834147664081
"1237",23,61,23,1,1,1.14588200595667,1.06484538535708,1.17702283168645,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,1518.08875,6657.610438,1.87305697725591,2.18514508934865,1.91270403109249,2.14306318395772,0.874009217869548,1.01963633443285
"1238",23,62,62,1,1,1.17108420596031,2.03860923442302,1.05017644517085,NA,NA,NA,NA,NA,NA,NA,NA,3295.472578,8229.350117,1616.5298,7836.15949,1.83632108679594,2.31905637567089,2.23993748121761,1.91270403109249,0.960065465929448,1.21244914946214
"1239",23,63,23,1,1,1.00886073536305,1.92544427293077,1.50245868726448,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,839.5619768,5215.557377,1.50186908820768,2.64636507720718,1.91270403109249,2.15186474907544,0.697938422409197,1.22980084057058
"1240",23,64,64,0,0,1.06666339545143,0.89079706418032,0.584992736792804,NA,NA,NA,NA,NA,NA,NA,NA,1440,4584.096386,1616.5298,7836.15949,2.91586629596699,1.83960396711005,2.83270032614474,1.91270403109249,1.52447333647408,0.961781821549945
"1241",23,65,23,1,1,1.23323343445875,2.44011864509117,1.15234139033765,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,662.48,6800.206567,1.36190958790077,2.14812441797938,1.91270403109249,1.55096673317689,0.878103674803601,1.38502288413325
"1242",23,66,23,1,0,1.92419289230367,1.74854494321255,0.610737140688133,NA,NA,NA,NA,NA,NA,NA,NA,1616.5298,7836.15949,924.5,12830.65818,1.5607306375725,1.25146823967939,1.91270403109249,0.994029257421691,1.57010533233269,1.25898531691657
"1243",24,25,25,1,1,1.00577969620195,2.12679898161081,1.35119159696306,NA,NA,NA,NA,NA,NA,NA,NA,1589.3522,6918.389845,747.2978,5120.213788,1.60364055726878,2.67194148970087,2.10720631236805,2.09509728655967,0.765425342086189,1.27533050939531
"1244",24,26,24,0,0,1.32904677233689,0.472534013949564,0.524459959471037,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,1581.4688,9762.83069,2.66844194209582,1.16963437873976,2.09509728655967,1.57639093680455,1.69275392277054,0.741969743311701
"1245",24,27,27,1,1,1.22661319041086,1.63539220910325,1.82388672380959,NA,NA,NA,NA,NA,NA,NA,NA,1222.125,9338.689951,747.2978,5120.213788,1.21882039819624,2.4786755087637,1.4885782863385,2.09509728655967,0.581748831433813,1.1830837282186
"1246",24,28,24,1,1,1.31140444876305,2.95228760493827,1.21184036466692,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,253.125,4225.15534,1.33147984003682,2.47222191155254,2.09509728655967,1.59759812399549,0.833426016241729,1.54746170167606
"1247",24,29,24,0,0,11.4964202605848,0.684338644688645,0.083380240164148,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,1092,61408,2.39208288908423,0.197778918965718,2.09509728655967,0.237762084889727,10.0608256787186,0.831835399901739
"1248",24,30,24,0,0,1.30065675359711,0.537157125103314,0.591633792368888,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,1391.20895,8654.363314,2.57591535663454,1.30753570649029,2.09509728655967,1.66967828049597,1.54276149287237,0.783106375500008
"1249",24,31,24,1,0,1.49171684481229,1.06851468443479,0.659140096595636,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,699.38,7768.020508,2.04350277235558,1.44363453745788,2.09509728655967,1.40448724830311,1.45498136407042,1.02787301145103
"1250",24,32,24,0,0,3.92893488156682,0.982640105193951,0.227612461838969,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,760.5,22495.31395,2.108778012597,0.528899580610868,2.09509728655967,0.533248157263936,3.95459034198452,0.991845116398752
"1251",24,33,24,0,0,2.86595206839703,0.313479621457456,0.192738023782991,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,2383.88,26565.66508,2.92587144325446,0.450079607287052,2.09509728655967,0.758423445381906,3.85783359028561,0.59344105199756
"1252",24,34,24,0,0,2.84085925272468,0.339474047625537,0.195786600422487,NA,NA,NA,NA,NA,NA,NA,NA,747.2978,5120.213788,2201.34,26152.01335,2.88171882635525,0.45700083315614,2.09509728655967,0.74413277077338,3.87258690859733,0.614138835306469
