"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"4312",42,49,42,0,0,3.910051,0.8409384,0.2468213,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,163.6241,30776.97,2.093184,0.4818259,1.925966,0.5249798,3.987171,0.917799
"4313",42,50,42,0,0,1.968732,0.4072506,0.3445316,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,337.87,22048.52,2.941811,0.6713856,1.925966,1.04265,2.821476,0.6439225
"4314",42,51,42,0,0,1.481109,0.486242,0.5020732,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,282.9821,15130.09,2.71103,0.9756186,1.925966,1.385919,1.956124,0.7039506
"4315",42,52,42,0,0,1.243298,0.5868471,0.6581136,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,234.4695,11542.71,2.48302,1.275261,1.925966,1.65101,1.50394,0.7724128
"4316",42,53,42,0,0,1.250936,0.5953391,0.6586343,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,231.125,11533.58,2.4663,1.276258,1.925966,1.64093,1.502989,0.7777653
"4317",42,54,42,0,0,1.716211,0.237987,0.3471548,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,578.1733,21881.91,3.735175,0.6764655,1.925966,1.359456,2.747551,0.4976
"4318",42,55,55,1,0,1.316661,1.679715,0.909868,NA,NA,NA,NA,NA,NA,NA,NA,231.125,6911.732,137.5978,7596.412,2.113029,2.4663,2.702708,1.925966,1.097127,1.280552
"4319",42,56,56,0,0,1.572809,0.5723295,0.4491134,NA,NA,NA,NA,NA,NA,NA,NA,78.75125,3411.65,137.5978,7596.412,4.196787,1.468212,3.228501,1.925966,2.179056,0.762325
"4320",42,57,57,0,0,1.493545,0.4160315,0.4050029,NA,NA,NA,NA,NA,NA,NA,NA,57.245,3076.569,137.5978,7596.412,4.634308,1.2553,3.065796,1.925966,2.406226,0.6517767
"4321",42,58,58,0,0,1.157,0.4805674,0.5636478,NA,NA,NA,NA,NA,NA,NA,NA,66.125,4281.701,137.5978,7596.412,3.370543,1.34759,2.374971,1.925966,1.750054,0.6996959
"4322",42,59,59,0,0,1.782523,0.9654591,0.5090765,NA,NA,NA,NA,NA,NA,NA,NA,132.845,3867.155,137.5978,7596.412,3.71944,1.893575,3.658982,1.925966,1.931208,0.983182
"4323",42,60,60,0,0,1.498396,0.4477181,0.4184654,NA,NA,NA,NA,NA,NA,NA,NA,61.605,3178.836,137.5978,7596.412,4.491403,1.301485,3.075754,1.925966,2.332026,0.6757572
"4324",42,61,61,1,0,1.082962,1.141121,0.9040068,NA,NA,NA,NA,NA,NA,NA,NA,157.0156,6867.208,137.5978,7596.412,2.12646,2.052227,2.265274,1.925966,1.1041,1.065557
"4325",42,62,62,1,1,1.001111,1.48315,1.256737,NA,NA,NA,NA,NA,NA,NA,NA,204.0781,9546.691,137.5978,7596.412,1.538104,2.325541,1.860403,1.925966,0.7986142,1.207467
"4326",42,63,63,1,1,1.360404,2.271113,1.01707,NA,NA,NA,NA,NA,NA,NA,NA,312.5,7726.085,137.5978,7596.412,1.894206,2.838284,2.792499,1.925966,0.9835099,1.473694
"4327",42,64,64,0,0,1.824407,0.563245,0.3827561,NA,NA,NA,NA,NA,NA,NA,NA,77.50125,2907.573,137.5978,7596.412,4.891495,1.45675,3.744957,1.925966,2.539762,0.7563739
"4328",42,65,65,0,0,2.064241,0.9477717,0.4333496,NA,NA,NA,NA,NA,NA,NA,NA,130.4112,3291.902,137.5978,7596.412,4.343327,1.87674,4.237263,1.925966,2.255142,0.9744411
"4329",42,66,42,0,0,1.093274,0.5764192,0.7439724,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,238.7113,10210.61,2.504023,1.439422,1.925966,1.877569,1.333651,0.7666412
"4330",42,67,67,1,0,1.55325,1.098671,0.6349436,NA,NA,NA,NA,NA,NA,NA,NA,151.1746,4823.294,137.5978,7596.412,3.002573,2.015212,3.138632,1.925966,1.558996,1.046338
"4331",42,68,68,0,0,2.631739,0.8472991,0.3187669,NA,NA,NA,NA,NA,NA,NA,NA,116.5864,2421.485,137.5978,7596.412,5.820617,1.777659,5.402166,1.925966,3.022181,0.922996
"4332",42,69,69,0,0,1.259253,0.3397908,0.436039,NA,NA,NA,NA,NA,NA,NA,NA,46.75445,3312.332,137.5978,7596.412,4.317607,1.13602,2.584865,1.925966,2.241788,0.5898441
"4333",42,70,70,0,0,1.599774,0.3583085,0.3509388,NA,NA,NA,NA,NA,NA,NA,NA,49.30245,2665.875,137.5978,7596.412,5.313209,1.166175,3.283852,1.925966,2.758724,0.6055015
"4334",42,71,71,0,0,2.216051,0.6112778,0.3259504,NA,NA,NA,NA,NA,NA,NA,NA,84.11045,2476.053,137.5978,7596.412,5.699092,1.516289,4.548884,1.925966,2.959083,0.7872873
"4335",42,72,72,0,0,1.036588,0.5610662,0.647934,NA,NA,NA,NA,NA,NA,NA,NA,77.20145,4921.974,137.5978,7596.412,2.944012,1.453987,2.231835,1.925966,1.52859,0.754939
"4336",42,73,73,0,0,1.710522,0.9302478,0.5217796,NA,NA,NA,NA,NA,NA,NA,NA,128,3963.653,137.5978,7596.412,3.631926,1.85989,3.511186,1.925966,1.885769,0.9656919
"4337",42,74,74,0,0,1.520331,0.5741551,0.465698,NA,NA,NA,NA,NA,NA,NA,NA,79.00245,3537.634,137.5978,7596.412,4.052925,1.470504,3.120779,1.925966,2.10436,0.7635149
"4338",42,75,75,0,0,2.233448,0.5524396,0.3078902,NA,NA,NA,NA,NA,NA,NA,NA,76.01445,2338.861,137.5978,7596.412,6.014814,1.442989,4.584595,1.925966,3.123012,0.7492287
"4339",42,76,76,0,0,1.840742,0.4372924,0.3352519,NA,NA,NA,NA,NA,NA,NA,NA,60.17045,2546.712,137.5978,7596.412,5.549077,1.286484,3.778486,1.925966,2.881192,0.6679681
"4340",42,77,77,0,0,1.699936,0.6470653,0.4426554,NA,NA,NA,NA,NA,NA,NA,NA,89.03472,3362.593,137.5978,7596.412,4.255608,1.559043,3.47139,1.925966,2.209597,0.8094866
"4341",42,78,78,0,0,2.499631,0.4565744,0.2561366,NA,NA,NA,NA,NA,NA,NA,NA,62.82361,1945.719,137.5978,7596.412,7.149867,1.314086,5.011041,1.925966,3.712354,0.6822995
"4342",42,79,42,1,0,1.254612,1.31797,0.9706866,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,104.4013,7825.813,1.68486,1.870485,1.925966,1.636122,1.029789,1.143243
"4343",42,80,80,1,0,1.600953,1.250393,0.6445638,NA,NA,NA,NA,NA,NA,NA,NA,172.0513,4896.372,137.5978,7596.412,2.958984,2.144082,3.286273,1.925966,1.536364,1.11325
"4344",42,81,42,0,0,1.049973,0.7465156,0.8798231,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,184.32,8634.022,2.215713,1.69814,1.925966,1.955001,1.133356,0.8686135
"4345",42,82,42,0,0,1.396488,0.8262578,0.6917311,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,166.5312,10981.74,2.110907,1.339598,1.925966,1.469901,1.436088,0.9113525
"4346",42,83,83,0,0,1.138265,0.6188419,0.6489766,NA,NA,NA,NA,NA,NA,NA,NA,85.15125,4929.894,137.5978,7596.412,2.939411,1.525434,2.336514,1.925966,1.526201,0.792036
"4347",42,84,84,1,0,1.082583,1.090134,0.5705726,NA,NA,NA,NA,NA,NA,NA,NA,150,4334.305,137.5978,7596.412,3.330895,2.007672,3.468152,1.925966,1.729467,1.042423
"4348",42,85,42,1,0,7.135498,1.175597,0.1594597,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,117.045,47638.45,1.781045,0.3117763,1.925966,0.2876741,6.191192,1.083783
"4349",42,86,42,1,1,1.222505,2.751955,1.433936,NA,NA,NA,NA,NA,NA,NA,NA,137.5978,7596.412,50,5297.594,1.174289,2.740555,1.925966,1.679091,0.6993599,1.632166
