"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"39",1,40,1,0,1,1.0177443628683,0.985407165085195,1.01029118429817,NA,NA,NA,NA,NA,NA,NA,NA
"40",1,41,1,1,1,1.00604261228364,1.19234266975309,1.09854264115351,NA,NA,NA,NA,NA,NA,NA,NA
"41",1,42,1,1,1,1.04719592445358,1.40379845593772,1.25504177617849,NA,NA,NA,NA,NA,NA,NA,NA
"42",1,43,1,1,1,1.7800026759951,1.24009991252638,1.98220694658351,NA,NA,NA,NA,NA,NA,NA,NA
"43",1,44,1,1,1,2.37875496787384,1.76369167731921,3.15908303345078,NA,NA,NA,NA,NA,NA,NA,NA
"44",1,45,1,0,1,8.81307394429259,0.646231865875435,7.08470217785849,NA,NA,NA,NA,NA,NA,NA,NA
"45",1,46,1,0,1,3.7036712176101,0.545987654757194,2.7366788618255,NA,NA,NA,NA,NA,NA,NA,NA
"46",1,47,1,1,1,1.85827537472993,1.70558393395216,2.42687059735162,NA,NA,NA,NA,NA,NA,NA,NA
"47",1,48,1,0,1,1.169374715787,0.90158235898154,1.11034106483602,NA,NA,NA,NA,NA,NA,NA,NA
"48",1,49,1,1,1,4.09458996126243,1.1805080762883,4.44882065494673,NA,NA,NA,NA,NA,NA,NA,NA
"49",1,50,1,0,1,2.06164821365513,0.571697710225171,1.55882652989768,NA,NA,NA,NA,NA,NA,NA,NA
"50",1,51,1,0,1,1.55101162558818,0.68258574174581,1.28142637721822,NA,NA,NA,NA,NA,NA,NA,NA
"51",1,52,1,0,1,1.30197698537735,0.823815047169512,1.18172974580514,NA,NA,NA,NA,NA,NA,NA,NA
"52",1,53,1,0,1,1.30997482887377,0.83573612763656,1.19756070982725,NA,NA,NA,NA,NA,NA,NA,NA
"53",1,54,1,0,0,1.79720888475203,0.3340858205921,0.60324003353957,NA,NA,NA,NA,NA,NA,NA,NA
"54",1,55,55,1,1,1.25732097088372,1.19654992399093,1.37534474036561,NA,NA,NA,NA,NA,NA,NA,NA
"55",1,56,56,0,0,1.50192420235487,0.407700604442145,0.959000190566271,NA,NA,NA,NA,NA,NA,NA,NA
"56",1,57,57,0,0,1.42623222686392,0.296361278091339,0.776427617807844,NA,NA,NA,NA,NA,NA,NA,NA
"57",1,58,58,0,0,1.10485513897754,0.342333645100704,0.646442843854915,NA,NA,NA,NA,NA,NA,NA,NA
"58",1,59,59,0,1,1.70218702852272,0.68774764587377,1.41163309923409,NA,NA,NA,NA,NA,NA,NA,NA
"59",1,60,60,0,0,1.43086468176345,0.318933296127469,0.808069090274182,NA,NA,NA,NA,NA,NA,NA,NA
"60",1,61,61,0,0,1.03415380844696,0.812880623728019,0.908373166446775,NA,NA,NA,NA,NA,NA,NA,NA
"61",1,62,1,0,1,1.04603375402343,0.946497879182298,1.06453567704576,NA,NA,NA,NA,NA,NA,NA,NA
"62",1,63,63,1,1,1.29909243176915,1.61783386153452,1.65236890308933,NA,NA,NA,NA,NA,NA,NA,NA
"63",1,64,64,0,1,1.74218320218794,0.401229268996007,1.10354519809479,NA,NA,NA,NA,NA,NA,NA,NA
"64",1,65,65,0,1,1.97120776768756,0.675147955760139,1.61968992359668,NA,NA,NA,NA,NA,NA,NA,NA
"65",1,66,1,0,1,1.14487206140912,0.809176410831077,1.02986088617744,NA,NA,NA,NA,NA,NA,NA,NA
"66",1,67,67,0,1,1.48324665087836,0.782641410424972,1.30137900796253,NA,NA,NA,NA,NA,NA,NA,NA
"67",1,68,68,0,1,2.51312981473434,0.603576021139523,1.95245445282629,NA,NA,NA,NA,NA,NA,NA,NA
"68",1,69,69,0,0,1.20249968799089,0.242050983639752,0.591613939762698,NA,NA,NA,NA,NA,NA,NA,NA
"69",1,70,70,0,0,1.52767380163352,0.25524215381316,0.771803655872425,NA,NA,NA,NA,NA,NA,NA,NA
"70",1,71,71,0,1,2.11617645786001,0.435445549180499,1.39642883027895,NA,NA,NA,NA,NA,NA,NA,NA
"71",1,72,1,1,1,1.01023387703319,2.50201923020876,1.57430790308739,NA,NA,NA,NA,NA,NA,NA,NA
"72",1,73,73,0,1,1.63343120384389,0.662664749684539,1.32968197734081,NA,NA,NA,NA,NA,NA,NA,NA
"73",1,74,74,0,0,1.45181098087604,0.409001084013401,0.928479472640457,NA,NA,NA,NA,NA,NA,NA,NA
"74",1,75,75,0,1,2.1327893856124,0.393532003762952,1.33794419377209,NA,NA,NA,NA,NA,NA,NA,NA
"75",1,76,76,0,0,1.75778150132746,0.311506532716063,0.981066551416907,NA,NA,NA,NA,NA,NA,NA,NA
"76",1,77,77,0,1,1.62332219714842,0.460938857463724,1.0554754200441,NA,NA,NA,NA,NA,NA,NA,NA
"77",1,78,78,0,1,2.38697526665338,0.325242113354371,1.34746136090143,NA,NA,NA,NA,NA,NA,NA,NA
"78",1,79,1,1,1,1.31382464077702,1.85016474898529,1.78707427689829,NA,NA,NA,NA,NA,NA,NA,NA
"79",1,80,80,0,1,1.52879996057828,0.89072108214189,1.44285114574019,NA,NA,NA,NA,NA,NA,NA,NA
"80",1,81,1,1,1,1.09952739210638,1.04795742458767,1.12558390036345,NA,NA,NA,NA,NA,NA,NA,NA
"81",1,82,1,1,1,1.46239611476595,1.15989949333834,1.5749805822331,NA,NA,NA,NA,NA,NA,NA,NA
"82",1,83,83,0,0,1.08696442195997,0.440833841926372,0.721693498271421,NA,NA,NA,NA,NA,NA,NA,NA
"83",1,84,84,0,1,1.03379250056293,0.776560253536569,1.42178108831738,NA,NA,NA,NA,NA,NA,NA,NA
"84",1,85,1,1,1,7.47226434908365,1.65030127301465,9.59917359273282,NA,NA,NA,NA,NA,NA,NA,NA
"85",1,86,1,1,1,1.28020267374302,3.86319025,2.51623835508021,NA,NA,NA,NA,NA,NA,NA,NA
"86",1,87,1,1,1,1.58781931628568,1.28335597837371,1.79876591587517,NA,NA,NA,NA,NA,NA,NA,NA
"87",1,88,1,1,1,1.20812844392669,1.3606495610598,1.40924418809075,NA,NA,NA,NA,NA,NA,NA,NA
"88",1,89,1,1,1,1.45377748660733,1.3211553127458,1.67099394678442,NA,NA,NA,NA,NA,NA,NA,NA
"89",1,90,1,1,1,1.02091704233886,1.99947738212308,1.44360607656617,NA,NA,NA,NA,NA,NA,NA,NA
"90",1,91,91,0,0,2.22117842342144,0.218266409892705,0.918727281059269,NA,NA,NA,NA,NA,NA,NA,NA
"91",1,92,1,1,1,1.23602310992231,1.43634378718025,1.48134355004203,NA,NA,NA,NA,NA,NA,NA,NA
"92",1,93,93,0,0,1.53620395187811,0.149513734147574,0.594004071935132,NA,NA,NA,NA,NA,NA,NA,NA
"93",1,94,1,0,0,1.17208274188705,0.684886914127424,0.969991001533209,NA,NA,NA,NA,NA,NA,NA,NA
"94",1,95,95,0,1,1.21239096111796,0.917326359994825,1.1611935812197,NA,NA,NA,NA,NA,NA,NA,NA
"95",1,96,96,0,0,1.07874630478115,0.702168110928526,0.903940556693697,NA,NA,NA,NA,NA,NA,NA,NA
"96",1,97,97,0,0,1.20684016028412,0.226296129216002,0.574101017530173,NA,NA,NA,NA,NA,NA,NA,NA
"97",1,98,1,1,1,3.03035316486373,3.86319025,5.9561591443038,NA,NA,NA,NA,NA,NA,NA,NA
"98",1,99,99,1,1,1.71239597350022,1.39325263621174,2.02124581974364,NA,NA,NA,NA,NA,NA,NA,NA
"99",1,100,100,0,1,2.28245109935425,0.905184516864009,2.1715510332986,NA,NA,NA,NA,NA,NA,NA,NA
"100",1,101,101,1,1,1.62311365329641,1.17991212055891,1.76308707688457,NA,NA,NA,NA,NA,NA,NA,NA
"101",1,102,102,0,1,1.30675749447272,0.885925822576302,1.22996762408515,NA,NA,NA,NA,NA,NA,NA,NA
"102",1,103,103,1,1,1.12092253094438,2.33745283448052,1.71374826081425,NA,NA,NA,NA,NA,NA,NA,NA
"103",1,104,1,1,1,4.65688530400537,3.28160738176644,8.43604428746466,NA,NA,NA,NA,NA,NA,NA,NA
"104",1,105,1,0,0,3.67454726517194,0.240442416851512,0.894109527232661,NA,NA,NA,NA,NA,NA,NA,NA
"105",1,106,1,1,1,1.2365594009084,1.50905869140625,1.51903593879132,NA,NA,NA,NA,NA,NA,NA,NA
"106",1,107,107,0,0,1.09448537349802,0.734943095282455,0.938289419987283,NA,NA,NA,NA,NA,NA,NA,NA
"107",1,109,1,1,1,1.27973622028462,1.17417306634952,1.39527202306047,NA,NA,NA,NA,NA,NA,NA,NA
"108",1,108,1,0,1,1.08999988042628,0.989768518815052,1.07998226614612,NA,NA,NA,NA,NA,NA,NA,NA
"109",1,110,110,0,0,1.14606268464464,0.482302159465224,0.795917356837532,NA,NA,NA,NA,NA,NA,NA,NA
"110",1,111,1,1,1,6.10889702556549,3.02544463152949,10.6256965421319,NA,NA,NA,NA,NA,NA,NA,NA
"111",1,112,1,1,1,1.33707482997344,1.31346301286029,1.53237351484084,NA,NA,NA,NA,NA,NA,NA,NA
"112",1,113,1,1,1,1.19818768767879,4.76937067901235,2.61670877766656,NA,NA,NA,NA,NA,NA,NA,NA
"113",1,114,1,1,1,2.81495561209062,1.15989949333834,3.03166863248063,NA,NA,NA,NA,NA,NA,NA,NA
"114",1,115,1,1,1,2.01174705788323,1.33674403114187,2.32593461393969,NA,NA,NA,NA,NA,NA,NA,NA
"115",1,116,1,1,1,1.88621099925887,6.68834877077562,4.87808910295752,NA,NA,NA,NA,NA,NA,NA,NA
"116",1,117,1,1,1,2.75899389305554,2.16897599112914,4.07322026791136,NA,NA,NA,NA,NA,NA,NA,NA
"117",1,118,118,0,1,2.14405598395321,0.388966088325575,1.3414520613786,NA,NA,NA,NA,NA,NA,NA,NA
"118",1,119,1,0,1,1.67294129970755,0.550116091135635,1.24081740542964,NA,NA,NA,NA,NA,NA,NA,NA
"119",1,120,1,0,0,3.54412949015276,0.133699847721885,0.750534261339484,NA,NA,NA,NA,NA,NA,NA,NA
"120",1,121,1,0,0,3.01792620161788,0.130161396563342,0.396341452493261,NA,NA,NA,NA,NA,NA,NA,NA
"121",1,122,1,1,1,1.01451824780692,1.2907849410271,1.15262174340465,NA,NA,NA,NA,NA,NA,NA,NA
"122",1,123,1,0,0,1.23428958571779,0.267648949872316,0.30477500436605,NA,NA,NA,NA,NA,NA,NA,NA
"123",1,124,124,0,0,2.07570743109222,0.17405303815933,0.86597817024435,NA,NA,NA,NA,NA,NA,NA,NA
"124",1,125,1,1,1,2.1284353986974,2.07338901635605,3.06479104569577,NA,NA,NA,NA,NA,NA,NA,NA
"125",1,126,126,0,0,1.10571145362842,0.285385893174689,0.590687879121381,NA,NA,NA,NA,NA,NA,NA,NA
"126",2,3,2,0,1,2.97483810436601,0.947017608199896,2.58462624800327,NA,NA,NA,NA,NA,NA,NA,NA
"127",2,4,2,1,1,1.30850860025458,1.19990190643964,1.43334076597873,NA,NA,NA,NA,NA,NA,NA,NA
"128",2,5,5,1,1,1.11341088239011,1.25732798966741,1.2484747223472,NA,NA,NA,NA,NA,NA,NA,NA
"129",2,6,2,0,1,1.4278476360463,0.500556898725682,1.01020285625201,NA,NA,NA,NA,NA,NA,NA,NA
"130",2,7,2,0,0,3.87606761951643,0.288354412085252,0.737658127248113,NA,NA,NA,NA,NA,NA,NA,NA
"131",2,8,8,0,1,1.87075392094597,0.489782294793312,1.3092368035506,NA,NA,NA,NA,NA,NA,NA,NA
"132",2,9,9,1,1,1.12133023782532,1.37262663862075,1.31374097413663,NA,NA,NA,NA,NA,NA,NA,NA
"133",2,10,10,0,1,3.55595338745359,0.823022374652685,3.22598156081136,NA,NA,NA,NA,NA,NA,NA,NA
"134",2,11,11,1,1,1.0518808222513,1.80762379398668,1.41423168174999,NA,NA,NA,NA,NA,NA,NA,NA
"135",2,12,2,0,0,1.12692919528429,0.573371457518146,0.853325384402636,NA,NA,NA,NA,NA,NA,NA,NA
"136",2,13,2,0,0,1.12186713676527,0.427582993392703,0.733587019081534,NA,NA,NA,NA,NA,NA,NA,NA
"137",2,14,2,0,0,1.37398444232977,0.122891907668605,0.291029415357226,NA,NA,NA,NA,NA,NA,NA,NA
"138",2,15,2,1,1,1.06165019902725,1.97821199729029,1.4931995868538,NA,NA,NA,NA,NA,NA,NA,NA
"139",2,16,2,1,1,1.051533638777,2.40063289301785,1.62924368590686,NA,NA,NA,NA,NA,NA,NA,NA
"140",2,17,17,0,0,1.09995091742113,0.233686285638884,0.531728476334953,NA,NA,NA,NA,NA,NA,NA,NA
"141",2,18,2,1,1,2.38920711955335,1.08079303658615,2.48384830411053,NA,NA,NA,NA,NA,NA,NA,NA
"142",2,19,2,0,0,1.43928053057796,0.436414078626384,0.950812377252896,NA,NA,NA,NA,NA,NA,NA,NA
"143",2,20,2,0,1,2.587543972231,0.67915576070158,2.02952302605272,NA,NA,NA,NA,NA,NA,NA,NA
"144",2,21,21,1,1,1.0868698355567,1.59736052357391,1.37365923279338,NA,NA,NA,NA,NA,NA,NA,NA
"145",2,22,2,0,1,6.09180637014887,0.632241300448766,4.84381471360674,NA,NA,NA,NA,NA,NA,NA,NA
"146",2,23,2,0,1,1.23275055510625,0.884571890702256,1.15942263291327,NA,NA,NA,NA,NA,NA,NA,NA
"147",2,24,2,0,1,1.49615120503651,0.745920497798722,1.2921762584162,NA,NA,NA,NA,NA,NA,NA,NA
"148",2,25,2,1,1,1.12243995415683,1.01308715305431,1.12976085143564,NA,NA,NA,NA,NA,NA,NA,NA
"149",2,26,2,0,1,1.45475621024635,0.602818335017418,1.12949274624609,NA,NA,NA,NA,NA,NA,NA,NA
"150",2,27,2,0,1,2.8822965707105,0.663311729592125,2.34745623213835,NA,NA,NA,NA,NA,NA,NA,NA
"151",2,28,28,0,0,1.17521200694748,0.319292370065259,0.664064846022563,NA,NA,NA,NA,NA,NA,NA,NA
"152",2,29,2,1,1,1.4690666331152,2.1194964756141,2.13873927188923,NA,NA,NA,NA,NA,NA,NA,NA
"153",2,30,30,0,1,1.50272271617748,0.714896987160313,1.27057581702381,NA,NA,NA,NA,NA,NA,NA,NA
"154",2,31,31,0,1,3.7469156214967,0.227463228704011,1.78702041123209,NA,NA,NA,NA,NA,NA,NA,NA
"155",2,32,32,0,0,1.55406079980005,0.242539654897648,0.765348761295374,NA,NA,NA,NA,NA,NA,NA,NA
"156",2,33,33,0,0,1.4337376930548,0.296288054874966,0.780417096148377,NA,NA,NA,NA,NA,NA,NA,NA
"157",2,34,34,0,1,1.55286568050439,0.643987529296237,1.24615659639721,NA,NA,NA,NA,NA,NA,NA,NA
"158",2,35,2,1,1,2.4655835009311,2.38146624,3.804888456,NA,NA,NA,NA,NA,NA,NA,NA
"159",2,36,36,0,0,1.19566017555411,0.482553134996363,0.830577830742064,NA,NA,NA,NA,NA,NA,NA,NA
"160",2,37,37,1,1,1.80663116838803,1.83069737742745,2.44443097545564,NA,NA,NA,NA,NA,NA,NA,NA
"161",2,38,38,0,0,1.66922961656247,0.340126593606467,0.973500943369924,NA,NA,NA,NA,NA,NA,NA,NA
"162",2,39,2,1,1,1.71705070051793,1.42255168783267,1.78991419594449,NA,NA,NA,NA,NA,NA,NA,NA
"163",2,40,40,1,1,1.59004957624658,1.05357613635539,1.63208821278518,NA,NA,NA,NA,NA,NA,NA,NA
"164",2,41,41,0,1,1.60854418406071,0.870724079632554,1.50097435602722,NA,NA,NA,NA,NA,NA,NA,NA
"165",2,42,42,0,1,1.54533068274735,0.739565903735003,1.31380832468746,NA,NA,NA,NA,NA,NA,NA,NA
"166",2,43,2,1,1,1.09994579611115,1.19446942034685,1.20215039130589,NA,NA,NA,NA,NA,NA,NA,NA
"167",2,44,2,1,1,1.46994246816433,1.69879519722425,1.91589122991234,NA,NA,NA,NA,NA,NA,NA,NA
"168",2,45,2,0,1,5.44600509121259,0.622453234973089,4.29666413493194,NA,NA,NA,NA,NA,NA,NA,NA
"169",2,46,2,0,1,2.28866936040455,0.52589759172367,1.65971548545549,NA,NA,NA,NA,NA,NA,NA,NA
"170",2,47,2,1,1,1.14831410874614,1.64282557587665,1.47182585717576,NA,NA,NA,NA,NA,NA,NA,NA
"171",2,48,48,1,1,1.3838712014711,1.15153259531405,1.48502508426754,NA,NA,NA,NA,NA,NA,NA,NA
"172",2,49,2,1,1,2.53023609201693,1.13707031454117,2.69807927997222,NA,NA,NA,NA,NA,NA,NA,NA
"173",2,50,2,0,0,1.27398757105929,0.550661624638854,0.945382582845045,NA,NA,NA,NA,NA,NA,NA,NA
"174",2,51,51,1,1,1.04336032445431,1.52098324098015,1.28675697854238,NA,NA,NA,NA,NA,NA,NA,NA
"175",2,52,52,1,1,1.24292826300388,1.26023611403368,1.3953142325705,NA,NA,NA,NA,NA,NA,NA,NA
"176",2,53,53,1,1,1.23533976167876,1.24225989447577,1.37686909719314,NA,NA,NA,NA,NA,NA,NA,NA
"177",2,54,2,0,0,1.110578306525,0.321792859138078,0.365847392282067,NA,NA,NA,NA,NA,NA,NA,NA
"178",2,55,55,1,1,2.03467725470685,1.24225989447577,2.26778439537694,NA,NA,NA,NA,NA,NA,NA,NA
"179",2,56,56,0,1,2.43050985674508,0.423275368371378,1.58128038992724,NA,NA,NA,NA,NA,NA,NA,NA
"180",2,57,57,0,1,2.30802025825616,0.307682715670158,1.28023933500212,NA,NA,NA,NA,NA,NA,NA,NA
"181",2,58,58,0,1,1.78794728878461,0.355411294850016,1.06590947765399,NA,NA,NA,NA,NA,NA,NA,NA
"182",2,59,59,0,1,2.75458797745013,0.714020619498683,2.32761970179904,NA,NA,NA,NA,NA,NA,NA,NA
"183",2,60,60,0,1,2.31551679321882,0.331117018060269,1.33241246323674,NA,NA,NA,NA,NA,NA,NA,NA
"184",2,61,61,0,1,1.67353387133642,0.84393386151886,1.49780228301126,NA,NA,NA,NA,NA,NA,NA,NA
"185",2,62,62,1,1,1.54704758491936,1.09688726891211,1.54892350620856,NA,NA,NA,NA,NA,NA,NA,NA
"186",2,63,63,1,1,2.10227450578883,1.67963749929119,2.72456519725809,NA,NA,NA,NA,NA,NA,NA,NA
"187",2,64,64,0,1,2.81931234514657,0.416556818374213,1.81961838830841,NA,NA,NA,NA,NA,NA,NA,NA
"188",2,65,65,0,1,3.18993455298557,0.700939602654203,2.67068133994202,NA,NA,NA,NA,NA,NA,NA,NA
"189",2,66,66,1,1,1.4134889368462,1.28303477440856,1.60107482040029,NA,NA,NA,NA,NA,NA,NA,NA
"190",2,67,67,0,1,2.40028464771501,0.81253946570328,2.14582345801099,NA,NA,NA,NA,NA,NA,NA,NA
"191",2,68,68,0,1,4.06690748868333,0.626633514653561,3.21937155889124,NA,NA,NA,NA,NA,NA,NA,NA
"192",2,69,69,0,0,1.94596194655647,0.251297687931952,0.97550295668028,NA,NA,NA,NA,NA,NA,NA,NA
"193",2,70,70,0,1,2.47217950608949,0.264992780246173,1.27261495660869,NA,NA,NA,NA,NA,NA,NA,NA
"194",2,71,71,0,1,3.42453216439041,0.452080210887222,2.30254962091851,NA,NA,NA,NA,NA,NA,NA,NA
"195",2,72,72,0,1,1.60187064569498,0.414945441342893,1.04737093051504,NA,NA,NA,NA,NA,NA,NA,NA
"196",2,73,73,0,1,2.64332290206982,0.687979519709673,2.1924917808068,NA,NA,NA,NA,NA,NA,NA,NA
"197",2,74,74,0,1,2.34941343485736,0.424625528178808,1.53095525629604,NA,NA,NA,NA,NA,NA,NA,NA
"198",2,75,75,0,1,3.45141626718885,0.408565506265585,2.20611522003927,NA,NA,NA,NA,NA,NA,NA,NA
"199",2,76,76,0,1,2.84455451099465,0.323406541341522,1.61766526662843,NA,NA,NA,NA,NA,NA,NA,NA
"200",2,77,77,0,1,2.62696386053049,0.478547401117053,1.74035688437187,NA,NA,NA,NA,NA,NA,NA,NA
"201",2,78,78,0,1,3.86275612598257,0.337666841402715,2.22180792781695,NA,NA,NA,NA,NA,NA,NA,NA
"202",2,79,79,0,0,1.23171992873343,0.561140014313199,0.922672523850372,NA,NA,NA,NA,NA,NA,NA,NA
"203",2,80,80,0,1,2.47400192856009,0.924747940159756,2.37909464960147,NA,NA,NA,NA,NA,NA,NA,NA
"204",2,81,81,0,1,1.47178142584148,0.990690508381929,1.46491463927425,NA,NA,NA,NA,NA,NA,NA,NA
"205",2,82,82,0,1,1.10658389786894,0.895078823372277,1.04692359510613,NA,NA,NA,NA,NA,NA,NA,NA
"206",2,83,83,0,1,1.75899538562779,0.457674344356861,1.1899891027975,NA,NA,NA,NA,NA,NA,NA,NA
"207",2,84,84,0,1,1.67294917979734,0.806225999659773,2.34435256201371,NA,NA,NA,NA,NA,NA,NA,NA
"208",2,85,2,1,1,4.61745696736717,1.58957708573626,5.82161731932506,NA,NA,NA,NA,NA,NA,NA,NA
"209",2,86,86,0,0,1.26406859327567,0.268741999886591,0.655297352909663,NA,NA,NA,NA,NA,NA,NA,NA
"210",2,87,87,0,0,1.01917389233658,0.808973886608613,0.916675326578877,NA,NA,NA,NA,NA,NA,NA,NA
"211",2,88,88,0,1,1.33948008677485,0.763019004628006,1.17004870221089,NA,NA,NA,NA,NA,NA,NA,NA
"212",2,89,89,0,0,1.11314421072968,0.78582848186838,0.986768585575587,NA,NA,NA,NA,NA,NA,NA,NA
"213",2,90,90,0,1,1.58510821721493,0.519236417980882,1.14219824932848,NA,NA,NA,NA,NA,NA,NA,NA
"214",2,91,91,0,1,3.59445306444283,0.22660450841579,1.51487502038176,NA,NA,NA,NA,NA,NA,NA,NA
"215",2,92,92,0,1,1.30925059565254,0.722808482894975,1.11310055883191,NA,NA,NA,NA,NA,NA,NA,NA
"216",2,93,93,0,0,2.48598354108438,0.155225379134495,0.979444008174099,NA,NA,NA,NA,NA,NA,NA,NA
"217",2,94,94,1,1,1.38067385097803,1.5158728431103,1.69989652560439,NA,NA,NA,NA,NA,NA,NA,NA
"218",2,95,95,0,1,1.961968637702,0.9523695788356,1.91467390408742,NA,NA,NA,NA,NA,NA,NA,NA
"219",2,96,96,0,1,1.74569630250783,0.728991967570365,1.49049342223345,NA,NA,NA,NA,NA,NA,NA,NA
"220",2,97,97,0,0,1.9529859765808,0.234940974850855,0.946626173579476,NA,NA,NA,NA,NA,NA,NA,NA
"221",2,98,2,1,1,1.87259506369032,3.721041,3.61223587594937,NA,NA,NA,NA,NA,NA,NA,NA
"222",2,99,99,1,1,2.77110874551279,1.44647694018959,3.33280056607263,NA,NA,NA,NA,NA,NA,NA,NA
"223",2,100,100,0,1,3.6936084296539,0.93976389940342,3.5806364779278,NA,NA,NA,NA,NA,NA,NA,NA
"224",2,101,101,1,1,2.62662638152384,1.22498650243306,2.90712665944882,NA,NA,NA,NA,NA,NA,NA,NA
"225",2,102,102,0,1,2.11467860076538,0.919769494611857,2.02807434591104,NA,NA,NA,NA,NA,NA,NA,NA
"226",2,103,103,1,1,1.81394857066445,2.42674697752591,2.82577265860327,NA,NA,NA,NA,NA,NA,NA,NA
"227",2,104,2,1,1,2.87770433280327,3.16085794983967,5.11621350067863,NA,NA,NA,NA,NA,NA,NA,NA
