species,data type,psi,gs
Cercis occidentalis,2,1.68,68.38049029
Cercis occidentalis,2,1.7,178.3804903
Cercis occidentalis,2,1.75,9.380490293
Cercis occidentalis,2,1.8,1.230490293
Cercis occidentalis,2,1.8,32.38049029
Cercis occidentalis,2,1.88,13.48049029
Cercis occidentalis,2,1.88,10.88049029
Cercis occidentalis,2,1.9,97.38049029
Cercis occidentalis,2,1.92,60.38049029
Cercis occidentalis,2,1.96,29.88049029
Cercis occidentalis,2,1.97,40.88049029
Cercis occidentalis,2,2.04,26.18049029
Cercis occidentalis,2,2.05,3.380490293
Cercis occidentalis,2,2.12,32.38049029
Cercis occidentalis,2,2.5,9.880490293
Ceanothus spinosus,2,0.312,55.63647275
Ceanothus spinosus,2,0.335,55.63647275
Ceanothus spinosus,2,0.36,357.6364727
Ceanothus spinosus,2,0.38,120.6364727
Ceanothus spinosus,2,0.421,291.6364727
Ceanothus spinosus,2,0.43,231.6364727
Ceanothus spinosus,2,0.45,103.6364727
Ceanothus spinosus,2,0.476,111.6364727
Ceanothus spinosus,2,0.59,129.6364727
Ceanothus spinosus,2,0.613,154.6364727
Ceanothus spinosus,2,0.65,84.63647275
Ceanothus spinosus,2,0.67,123.6364727
Ceanothus spinosus,2,0.7,109.6364727
Ceanothus spinosus,2,1.03,91.63647275
Ceanothus spinosus,2,1.103,141.6364727
Ceanothus spinosus,2,1.21,104.6364727
Ceanothus spinosus,2,1.243,235.6364727
Ceanothus spinosus,2,1.32,42.63647275
Ceanothus spinosus,2,1.43,192.6364727
Ceanothus spinosus,2,1.459,25.63647275
Ceanothus spinosus,2,1.49,109.6364727
Ceanothus spinosus,2,1.54,62.63647275
Ceanothus spinosus,2,1.56,71.63647275
Ceanothus spinosus,2,1.65,66.63647275
Ceanothus spinosus,2,1.66,116.6364727
Ceanothus spinosus,2,1.7,82.63647275
Ceanothus spinosus,2,1.7,21.03647275
Ceanothus spinosus,2,1.75,136.6364727
Ceanothus spinosus,2,1.83,187.6364727
Ceanothus spinosus,2,1.85,12.53647275
Ceanothus spinosus,2,1.9,75.63647275
Ceanothus spinosus,2,1.923,73.63647275
Ceanothus spinosus,2,1.98,44.63647275
Ceanothus spinosus,2,1.99,29.63647275
Ceanothus spinosus,2,2.25,13.23647275
Ceanothus spinosus,2,2.34,44.63647275
Encelia californica,2,0.256,232.6728161
Encelia californica,2,0.364,162.6728161
Encelia californica,2,0.442,248.6728161
Encelia californica,2,0.488,148.6728161
Encelia californica,2,0.608,234.6728161
Encelia californica,2,0.651,42.17281611
Encelia californica,2,0.806,156.6728161
Encelia californica,2,0.894,153.6728161
Encelia californica,2,1.02,96.67281611
Encelia californica,2,1.061,10.47281611
Encelia californica,2,1.106,93.67281611
Encelia californica,2,1.11,116.6728161
Encelia californica,2,1.154,45.67281611
Encelia californica,2,1.154,40.17281611
Encelia californica,2,1.188,80.67281611
Encelia californica,2,1.245,56.67281611
Encelia californica,2,1.248,53.67281611
Encelia californica,2,1.27,41.67281611
Encelia californica,2,1.28,50.67281611
Encelia californica,2,1.282,10.77281611
Encelia californica,2,1.352,47.67281611
Encelia californica,2,1.494,63.67281611
Encelia californica,2,1.525,37.67281611
Encelia californica,2,1.553,62.67281611
Encelia californica,2,1.56,39.17281611
Encelia californica,2,1.563,35.17281611
Encelia californica,2,1.573,45.67281611
Encelia californica,2,1.575,92.67281611
Encelia californica,2,1.605,3.672816106
Encelia californica,2,1.638,5.472816106
Encelia californica,2,1.64,83.67281611
Encelia californica,2,1.658,13.27281611
Encelia californica,2,1.75,68.67281611
Encelia californica,2,1.78,72.67281611
Encelia californica,2,1.823,27.67281611
Encelia californica,2,1.874,-0.327183894
Encelia farinosa,2,0.07,286.7682745
Encelia farinosa,2,0.124,282.7682745
Encelia farinosa,2,0.146,272.7682745
Encelia farinosa,2,0.266,232.7682745
Encelia farinosa,2,0.36,321.7682745
Encelia farinosa,2,0.506,206.7682745
Encelia farinosa,2,0.58,198.7682745
Encelia farinosa,2,0.595,46.7682745
Encelia farinosa,2,0.604,346.7682745
Encelia farinosa,2,0.684,294.7682745
Encelia farinosa,2,0.905,276.7682745
Encelia farinosa,2,0.919,234.7682745
Encelia farinosa,2,0.92,326.7682745
Encelia farinosa,2,0.93,311.7682745
Encelia farinosa,2,0.975,386.7682745
Encelia farinosa,2,1.114,248.7682745
Encelia farinosa,2,1.247,38.7682745
Encelia farinosa,2,1.299,132.7682745
Encelia farinosa,2,1.345,284.7682745
Encelia farinosa,2,1.36,284.7682745
Encelia farinosa,2,1.409,294.7682745
Encelia farinosa,2,1.556,42.7682745
Encelia farinosa,2,1.565,96.7682745
Encelia farinosa,2,1.578,134.7682745
Encelia farinosa,2,1.614,64.7682745
Encelia farinosa,2,1.668,120.7682745
Encelia farinosa,2,1.686,182.7682745
Encelia farinosa,2,1.708,93.7682745
Encelia farinosa,2,1.786,110.7682745
Encelia farinosa,2,1.84,78.7682745
Encelia farinosa,2,1.922,26.3682745
Encelia farinosa,2,1.923,46.7682745
Encelia farinosa,2,2.054,18.5682745
Encelia farinosa,2,2.065,1.718274498
Encelia farinosa,2,2.08,5.368274498
Encelia farinosa,2,2.102,0.968274498
Encelia farinosa,2,2.116,124.7682745
Encelia farinosa,2,2.118,11.9682745
Encelia farinosa,2,2.121,7.368274498
Encelia farinosa,2,2.128,1.568274498
Encelia farinosa,2,2.138,254.7682745
Encelia farinosa,2,2.139,10.6682745
Encelia farinosa,2,2.21,2.968274498
Encelia farinosa,2,2.293,4.168274498
Encelia farinosa,2,2.443,22.7682745
Encelia farinosa,2,2.447,9.268274498
Encelia farinosa,2,2.483,2.468274498
Encelia farinosa,2,2.505,9.268274498
Encelia farinosa,2,2.51,6.668274498
Encelia farinosa,2,2.526,29.7682745
Encelia farinosa,2,2.706,11.4682745
Encelia farinosa,2,2.74,3.668274498
Fraxinus dipetala,2,0.09,185.8858718
Fraxinus dipetala,2,0.112,119.8858718
Fraxinus dipetala,2,0.114,115.8858718
Fraxinus dipetala,2,0.148,140.8858718
Fraxinus dipetala,2,0.172,83.88587178
Fraxinus dipetala,2,0.183,114.8858718
Fraxinus dipetala,2,0.192,145.8858718
Fraxinus dipetala,2,0.207,154.8858718
Fraxinus dipetala,2,0.283,96.88587178
Fraxinus dipetala,2,0.3,102.8858718
Fraxinus dipetala,2,0.3,143.8858718
Fraxinus dipetala,2,0.345,90.88587178
Fraxinus dipetala,2,0.358,97.88587178
Fraxinus dipetala,2,0.496,13.08587178
Fraxinus dipetala,2,0.501,88.88587178
Fraxinus dipetala,2,0.504,23.88587178
Fraxinus dipetala,2,0.545,17.88587178
Fraxinus dipetala,2,0.563,43.88587178
Fraxinus dipetala,2,0.586,31.38587178
Fraxinus dipetala,2,0.613,16.28587178
Fraxinus dipetala,2,0.63,26.38587178
Fraxinus dipetala,2,0.632,29.88587178
Fraxinus dipetala,2,0.655,23.88587178
Fraxinus dipetala,2,0.745,36.38587178
Malosma laurina,2,0.156,157.3939167
Malosma laurina,2,0.193,128.3939167
Malosma laurina,2,0.202,121.3939167
Malosma laurina,2,0.365,120.3939167
Malosma laurina,2,0.3755,75.39391668
Malosma laurina,2,0.466,52.39391668
Malosma laurina,2,0.57,113.3939167
Malosma laurina,2,0.614,103.3939167
Malosma laurina,2,0.771,92.39391668
Malosma laurina,2,0.86,79.39391668
Malosma laurina,2,0.97,139.3939167
Malosma laurina,2,1.065,41.39391668
Malosma laurina,2,1.157,51.39391668
Malosma laurina,2,1.225,1.293916681
Malosma laurina,2,1.273,16.39391668
Malosma laurina,2,1.278,23.19391668
Malosma laurina,2,1.438,21.99391668
Malosma laurina,2,1.532,28.89391668
Malosma laurina,2,1.628,19.59391668
Malosma laurina,2,1.666,10.39391668
Malosma laurina,2,1.785,6.193916681
Malosma laurina,2,2.619,-6.606083319
Platanus racemosa,2,0.094,70.56474411
Platanus racemosa,2,0.118,68.56474411
Platanus racemosa,2,0.192,48.56474411
Platanus racemosa,2,0.342,174.5647441
Platanus racemosa,2,0.444,235.5647441
Platanus racemosa,2,0.78,134.5647441
Platanus racemosa,2,0.85,135.5647441
Platanus racemosa,2,0.87,97.56474411
Platanus racemosa,2,0.98,125.5647441
Platanus racemosa,2,1.1,155.5647441
Platanus racemosa,2,1.21,71.56474411
Platanus racemosa,2,1.28,174.5647441
Platanus racemosa,2,1.43,4.664744115
Platanus racemosa,2,1.48,95.56474411
Platanus racemosa,2,1.49,52.56474411
Platanus racemosa,2,1.53,139.5647441
Platanus racemosa,2,1.6,9.864744115
Platanus racemosa,2,1.62,36.56474411
Platanus racemosa,2,1.7,47.56474411
Platanus racemosa,2,1.9,25.56474411
Platanus racemosa,2,1.98,38.56474411
Platanus racemosa,2,2.27,49.56474411
Prunus ilicifolia,2,0.128,57.41454514
Prunus ilicifolia,2,0.302,54.41454514
Prunus ilicifolia,2,0.308,82.41454514
Prunus ilicifolia,2,0.337,53.41454514
Prunus ilicifolia,2,0.339,71.41454514
Prunus ilicifolia,2,0.432,62.41454514
Prunus ilicifolia,2,0.5365,28.41454514
Prunus ilicifolia,2,0.593,151.4145451
Prunus ilicifolia,2,0.629,20.41454514
Prunus ilicifolia,2,0.686,11.61454514
Prunus ilicifolia,2,0.695,63.41454514
Prunus ilicifolia,2,0.7,47.91454514
Prunus ilicifolia,2,0.7005,26.21454514
Prunus ilicifolia,2,0.724,63.41454514
Prunus ilicifolia,2,0.749,28.41454514
Prunus ilicifolia,2,0.75,22.41454514
Prunus ilicifolia,2,0.87,97.41454514
Prunus ilicifolia,2,0.987,75.41454514
Prunus ilicifolia,2,1.05,50.41454514
Prunus ilicifolia,2,1.2,9.214545138
Prunus ilicifolia,2,1.44,21.21454514
Prunus ilicifolia,2,1.6,37.41454514
Prunus ilicifolia,2,1.8,13.81454514
Prunus ilicifolia,2,1.86,18.31454514
Prunus ilicifolia,2,1.923,2.064545138
Quercus agrifolia,2,0.078,119.8910358
Quercus agrifolia,2,0.086,68.89103577
Quercus agrifolia,2,0.115,48.89103577
Quercus agrifolia,2,0.14,86.89103577
Quercus agrifolia,2,0.159,128.8910358
Quercus agrifolia,2,0.16,88.89103577
Quercus agrifolia,2,0.162,83.89103577
Quercus agrifolia,2,0.175,75.89103577
Quercus agrifolia,2,0.184,73.89103577
Quercus agrifolia,2,0.204,101.8910358
Quercus agrifolia,2,0.293,118.8910358
Quercus agrifolia,2,0.327,67.89103577
Quercus agrifolia,2,0.334,114.8910358
Quercus agrifolia,2,0.359,135.8910358
Quercus agrifolia,2,0.382,91.89103577
Quercus agrifolia,2,0.392,89.89103577
Quercus agrifolia,2,0.434,130.8910358
Quercus agrifolia,2,0.452,95.89103577
Quercus agrifolia,2,0.461,49.89103577
Quercus agrifolia,2,0.462,125.8910358
Quercus agrifolia,2,0.505,56.89103577
Quercus agrifolia,2,0.52,93.89103577
Quercus agrifolia,2,0.53,147.8910358
Quercus agrifolia,2,0.543,88.89103577
Quercus agrifolia,2,0.601,95.89103577
Quercus agrifolia,2,0.822,158.8910358
Quercus agrifolia,2,0.984,114.8910358
Quercus agrifolia,2,1.09,59.89103577
Quercus agrifolia,2,1.14,107.8910358
Quercus agrifolia,2,1.145,74.89103577
Quercus agrifolia,2,1.29,135.8910358
Quercus agrifolia,2,1.308,61.89103577
Quercus agrifolia,2,1.333,60.89103577
Quercus agrifolia,2,1.342,169.8910358
Quercus agrifolia,2,1.345,116.8910358
Quercus agrifolia,2,1.397,123.8910358
Quercus agrifolia,2,1.429,56.89103577
Quercus agrifolia,2,1.438,180.8910358
Quercus agrifolia,2,1.467,85.89103577
Quercus agrifolia,2,1.691,37.89103577
Quercus agrifolia,2,1.867,78.89103577
Quercus agrifolia,2,1.875,101.8910358
Quercus agrifolia,2,1.915,109.8910358
Quercus agrifolia,2,1.943,69.89103577
Quercus agrifolia,2,1.983,63.89103577
Quercus agrifolia,2,1.995,105.8910358
Quercus agrifolia,2,1.997,155.8910358
Quercus agrifolia,2,1.9997,18.69103577
Quercus agrifolia,2,2.012,60.89103577
Quercus agrifolia,2,2.04,19.69103577
Quercus agrifolia,2,2.101,74.89103577
Quercus agrifolia,2,2.128,141.8910358
Quercus agrifolia,2,2.19,60.89103577
Quercus agrifolia,2,2.26,74.89103577
Quercus agrifolia,2,2.39,3.791035771
Quercus agrifolia,2,2.74,23.49103577
Quercus agrifolia,2,2.76,63.89103577
Quercus agrifolia,2,2.763,153.8910358
Quercus agrifolia,2,3.01,35.39103577
Quercus agrifolia,2,3.025,48.89103577
Quercus agrifolia,2,3.044,3.291035771
Quercus agrifolia,2,3.055,48.89103577
Quercus agrifolia,2,3.158,4.691035771
Quercus agrifolia,2,3.185,23.49103577
Quercus agrifolia,2,3.22,30.89103577
Quercus agrifolia,2,3.223,13.69103577
Quercus agrifolia,2,3.251,62.89103577
Quercus agrifolia,2,3.27,63.89103577
Quercus agrifolia,2,3.31,2.591035771
Quercus agrifolia,2,3.32,2.291035771
Quercus agrifolia,2,3.372,0.241035771
Quercus agrifolia,2,3.5215,1.891035771
Quercus agrifolia,2,3.702,2.191035771
Quercus agrifolia,2,3.999,33.39103577
Quercus agrifolia,2,4,3.891035771
Quercus berberidifolia,2,0.316,137.3341163
Quercus berberidifolia,2,0.42,96.33411633
Quercus berberidifolia,2,0.46,246.3341163
Quercus berberidifolia,2,0.54,107.3341163
Quercus berberidifolia,2,0.76,268.3341163
Quercus berberidifolia,2,1.06,200.3341163
Quercus berberidifolia,2,1.27,17.33411633
Quercus berberidifolia,2,1.34,58.33411633
Quercus berberidifolia,2,1.37,54.33411633
Quercus berberidifolia,2,1.4,5.734116325
Quercus berberidifolia,2,1.61,43.33411633
Quercus berberidifolia,2,1.67,76.33411633
Quercus berberidifolia,2,1.69,9.134116325
Quercus berberidifolia,2,1.7,51.33411633
Umbellaria californica,2,0.52,41.1938267
Umbellaria californica,2,0.589,32.69382675
Umbellaria californica,2,0.63,53.69382675
Umbellaria californica,2,0.633,231.6938267
Umbellaria californica,2,0.85,69.69382675
Umbellaria californica,2,0.93,52.69382675
Umbellaria californica,2,1.1,75.69382675
Umbellaria californica,2,1.27,49.69382675
Umbellaria californica,2,1.4,34.69382675
Umbellaria californica,2,1.5,96.69382675
Umbellaria californica,2,1.7,75.69382675
Umbellaria californica,2,2.38,3.593826745
Umbellaria californica,2,2.43,6.593826745
Umbellaria californica,2,2.5,5.393826745
